character,pinyin,definition_en,learning_band,frequency_rank,token,frequency_per_million,coverage_rate_pct,rank_3500,rank_7000,in_3500,in_7000,in_corpus,source
蛢,píng,,Corpus/General Extension,14164.0,1.0,0.0005267808371417744,99.99995727807767,,,False,False,True,corpus
凴,píng,,Corpus/General Extension,14165.0,1.0,0.0005267808371417744,99.99995733075576,,,False,False,True,corpus
檘,píng,,Corpus/General Extension,14166.0,1.0,0.0005267808371417744,99.99995738343385,,,False,False,True,corpus
簈,píng,,Corpus/General Extension,14167.0,1.0,0.0005267808371417744,99.99995743611194,,,False,False,True,corpus
溌,pō,,Corpus/General Extension,14168.0,1.0,0.0005267808371417744,99.99995748879003,,,False,False,True,corpus
醱,fā,,Corpus/General Extension,14169.0,1.0,0.0005267808371417744,99.99995754146812,,,False,False,True,corpus
鏺,pō,,Corpus/General Extension,14170.0,1.0,0.0005267808371417744,99.99995759414621,,,False,False,True,corpus
嘙,pó,,Corpus/General Extension,14171.0,1.0,0.0005267808371417744,99.9999576468243,,,False,False,True,corpus
謈,pó,,Corpus/General Extension,14172.0,1.0,0.0005267808371417744,99.99995769950239,,,False,False,True,corpus
尀,pǒ,,Corpus/General Extension,14173.0,1.0,0.0005267808371417744,99.99995775218048,,,False,False,True,corpus
駊,pǒ,,Corpus/General Extension,14174.0,1.0,0.0005267808371417744,99.99995780485857,,,False,False,True,corpus
岶,pò,,Corpus/General Extension,14175.0,1.0,0.0005267808371417744,99.99995785753666,,,False,False,True,corpus
敀,pò,,Corpus/General Extension,14176.0,1.0,0.0005267808371417744,99.99995791021475,,,False,False,True,corpus
洦,pò,,Corpus/General Extension,14177.0,1.0,0.0005267808371417744,99.99995796289284,,,False,False,True,corpus
蒪,pò,myoga ginger (Zingiber mioga),Corpus/General Extension,14178.0,1.0,0.0005267808371417744,99.99995801557093,,,False,False,True,corpus
犃,pǒu,,Corpus/General Extension,14179.0,1.0,0.0005267808371417744,99.99995806824901,,,False,False,True,corpus
兺,fēn,,Corpus/General Extension,14180.0,1.0,0.0005267808371417744,99.9999581209271,,,False,False,True,corpus
抪,bù,,Corpus/General Extension,14181.0,1.0,0.0005267808371417744,99.9999581736052,,,False,False,True,corpus
墣,pú,,Corpus/General Extension,14182.0,1.0,0.0005267808371417744,99.99995822628328,,,False,False,True,corpus
纀,pú,,Corpus/General Extension,14183.0,1.0,0.0005267808371417744,99.99995827896137,,,False,False,True,corpus
倛,qī,,Corpus/General Extension,14184.0,1.0,0.0005267808371417744,99.99995833163946,,,False,False,True,corpus
朞,jī,,Corpus/General Extension,14185.0,1.0,0.0005267808371417744,99.99995838431755,,,False,False,True,corpus
褄,qī,,Corpus/General Extension,14186.0,1.0,0.0005267808371417744,99.99995843699564,,,False,False,True,corpus
磎,xī,mountain stream; creek,Corpus/General Extension,14187.0,1.0,0.0005267808371417744,99.99995848967373,,,False,False,True,corpus
斊,qí,,Corpus/General Extension,14188.0,1.0,0.0005267808371417744,99.99995854235182,,,False,False,True,corpus
軝,qí,,Corpus/General Extension,14189.0,1.0,0.0005267808371417744,99.99995859502991,,,False,False,True,corpus
粸,qí,,Corpus/General Extension,14190.0,1.0,0.0005267808371417744,99.999958647708,,,False,False,True,corpus
懠,qí,angry,Corpus/General Extension,14191.0,1.0,0.0005267808371417744,99.99995870038609,,,False,False,True,corpus
騏,qí,,Corpus/General Extension,14192.0,1.0,0.0005267808371417744,99.99995875306418,,,False,False,True,corpus
蠐,qí,,Corpus/General Extension,14193.0,1.0,0.0005267808371417744,99.99995880574227,,,False,False,True,corpus
婍,qǐ,,Corpus/General Extension,14194.0,1.0,0.0005267808371417744,99.99995885842036,,,False,False,True,corpus
晵,qǐ,,Corpus/General Extension,14195.0,1.0,0.0005267808371417744,99.99995891109845,,,False,False,True,corpus
呮,qì,,Corpus/General Extension,14196.0,1.0,0.0005267808371417744,99.99995896377654,,,False,False,True,corpus
暣,qì,,Corpus/General Extension,14197.0,1.0,0.0005267808371417744,99.99995901645462,,,False,False,True,corpus
磧,qì,,Corpus/General Extension,14198.0,1.0,0.0005267808371417744,99.99995906913271,,,False,False,True,corpus
磩,qì,,Corpus/General Extension,14199.0,1.0,0.0005267808371417744,99.9999591218108,,,False,False,True,corpus
罊,qì,,Corpus/General Extension,14200.0,1.0,0.0005267808371417744,99.9999591744889,,,False,False,True,corpus
跒,qiǎ,,Corpus/General Extension,14201.0,1.0,0.0005267808371417744,99.99995922716698,,,False,False,True,corpus
愘,qià,,Corpus/General Extension,14202.0,1.0,0.0005267808371417744,99.99995927984507,,,False,False,True,corpus
圲,qiān,,Corpus/General Extension,14203.0,1.0,0.0005267808371417744,99.99995933252316,,,False,False,True,corpus
汘,qiān,,Corpus/General Extension,14204.0,1.0,0.0005267808371417744,99.99995938520125,,,False,False,True,corpus
鈆,qiān,,Corpus/General Extension,14205.0,1.0,0.0005267808371417744,99.99995943787934,,,False,False,True,corpus
雃,qiān,,Corpus/General Extension,14206.0,1.0,0.0005267808371417744,99.99995949055743,,,False,False,True,corpus
僉,qiān,,Corpus/General Extension,14207.0,1.0,0.0005267808371417744,99.99995954323552,,,False,False,True,corpus
檶,qiān,,Corpus/General Extension,14208.0,1.0,0.0005267808371417744,99.99995959591361,,,False,False,True,corpus
攐,qiān,to lift up the skirts,Corpus/General Extension,14209.0,1.0,0.0005267808371417744,99.9999596485917,,,False,False,True,corpus
攓,qiān,,Corpus/General Extension,14210.0,1.0,0.0005267808371417744,99.99995970126979,,,False,False,True,corpus
鬝,qiān,,Corpus/General Extension,14211.0,1.0,0.0005267808371417744,99.99995975394788,,,False,False,True,corpus
乹,gān,,Corpus/General Extension,14212.0,1.0,0.0005267808371417744,99.99995980662597,,,False,False,True,corpus
銭,qián,,Corpus/General Extension,14213.0,1.0,0.0005267808371417744,99.99995985930406,,,False,False,True,corpus
橬,qián,,Corpus/General Extension,14214.0,1.0,0.0005267808371417744,99.99995991198215,,,False,False,True,corpus
黚,qián,,Corpus/General Extension,14215.0,1.0,0.0005267808371417744,99.99995996466023,,,False,False,True,corpus
濳,qián,,Corpus/General Extension,14216.0,1.0,0.0005267808371417744,99.99996001733832,,,False,False,True,corpus
膁,qiǎn,,Corpus/General Extension,14217.0,1.0,0.0005267808371417744,99.99996007001641,,,False,False,True,corpus
刋,qiàn,,Corpus/General Extension,14218.0,1.0,0.0005267808371417744,99.9999601226945,,,False,False,True,corpus
蔳,qiàn,,Corpus/General Extension,14219.0,1.0,0.0005267808371417744,99.99996017537259,,,False,False,True,corpus
篟,qiàn,luxuriant growth of bamboo,Corpus/General Extension,14220.0,1.0,0.0005267808371417744,99.99996022805068,,,False,False,True,corpus
猐,qiāng,,Corpus/General Extension,14221.0,1.0,0.0005267808371417744,99.99996028072877,,,False,False,True,corpus
嗴,qiāng,,Corpus/General Extension,14222.0,1.0,0.0005267808371417744,99.99996033340686,,,False,False,True,corpus
瑲,qiāng,,Corpus/General Extension,14223.0,1.0,0.0005267808371417744,99.99996038608495,,,False,False,True,corpus
蔃,qiáng,cigarette (slang) (Cantonese),Corpus/General Extension,14224.0,1.0,0.0005267808371417744,99.99996043876304,,,False,False,True,corpus
蘠,qiáng,,Corpus/General Extension,14225.0,1.0,0.0005267808371417744,99.99996049144113,,,False,False,True,corpus
熗,qiàng,,Corpus/General Extension,14226.0,1.0,0.0005267808371417744,99.99996054411922,,,False,False,True,corpus
墝,qiāo,stony soil,Corpus/General Extension,14227.0,1.0,0.0005267808371417744,99.99996059679731,,,False,False,True,corpus
繑,qiāo,,Corpus/General Extension,14228.0,1.0,0.0005267808371417744,99.9999606494754,,,False,False,True,corpus
嘺,qiáo,,Corpus/General Extension,14229.0,1.0,0.0005267808371417744,99.99996070215349,,,False,False,True,corpus
譙,qiào,,Corpus/General Extension,14230.0,1.0,0.0005267808371417744,99.99996075483158,,,False,False,True,corpus
鞽,qiáo,,Corpus/General Extension,14231.0,1.0,0.0005267808371417744,99.99996080750967,,,False,False,True,corpus
顦,qiáo,,Corpus/General Extension,14232.0,1.0,0.0005267808371417744,99.99996086018776,,,False,False,True,corpus
韒,qiào,,Corpus/General Extension,14233.0,1.0,0.0005267808371417744,99.99996091286584,,,False,False,True,corpus
悏,qiè,,Corpus/General Extension,14234.0,1.0,0.0005267808371417744,99.99996096554393,,,False,False,True,corpus
藒,qiè,see 藒車|藒车[qie4 che1],Corpus/General Extension,14235.0,1.0,0.0005267808371417744,99.99996101822202,,,False,False,True,corpus
琹,qín,,Corpus/General Extension,14236.0,1.0,0.0005267808371417744,99.99996107090011,,,False,False,True,corpus
梫,qǐn,,Corpus/General Extension,14237.0,1.0,0.0005267808371417744,99.9999611235782,,,False,False,True,corpus
赾,qǐn,,Corpus/General Extension,14238.0,1.0,0.0005267808371417744,99.99996117625629,,,False,False,True,corpus
撳,qìn,,Corpus/General Extension,14239.0,1.0,0.0005267808371417744,99.99996122893438,,,False,False,True,corpus
瀙,qìn,,Corpus/General Extension,14240.0,1.0,0.0005267808371417744,99.99996128161247,,,False,False,True,corpus
氫,qīng,,Corpus/General Extension,14241.0,1.0,0.0005267808371417744,99.99996133429056,,,False,False,True,corpus
軽,zhì,,Corpus/General Extension,14242.0,1.0,0.0005267808371417744,99.99996138696865,,,False,False,True,corpus
殑,qíng,swoon,Corpus/General Extension,14243.0,1.0,0.0005267808371417744,99.99996143964674,,,False,False,True,corpus
暒,qíng,,Corpus/General Extension,14244.0,1.0,0.0005267808371417744,99.99996149232483,,,False,False,True,corpus
惸,qióng,,Corpus/General Extension,14245.0,1.0,0.0005267808371417744,99.99996154500292,,,False,False,True,corpus
睘,qióng,,Corpus/General Extension,14246.0,1.0,0.0005267808371417744,99.99996159768101,,,False,False,True,corpus
竆,qióng,,Corpus/General Extension,14247.0,1.0,0.0005267808371417744,99.9999616503591,,,False,False,True,corpus
藭,qióng,,Corpus/General Extension,14248.0,1.0,0.0005267808371417744,99.99996170303719,,,False,False,True,corpus
媝,qiū,,Corpus/General Extension,14249.0,1.0,0.0005267808371417744,99.99996175571528,,,False,False,True,corpus
蓲,qiū,,Corpus/General Extension,14250.0,1.0,0.0005267808371417744,99.99996180839337,,,False,False,True,corpus
趥,qiū,,Corpus/General Extension,14251.0,1.0,0.0005267808371417744,99.99996186107145,,,False,False,True,corpus
扏,qiú,,Corpus/General Extension,14252.0,1.0,0.0005267808371417744,99.99996191374954,,,False,False,True,corpus
觓,qiú,,Corpus/General Extension,14253.0,1.0,0.0005267808371417744,99.99996196642763,,,False,False,True,corpus
紌,qiú,,Corpus/General Extension,14254.0,1.0,0.0005267808371417744,99.99996201910572,,,False,False,True,corpus
釚,qiú,,Corpus/General Extension,14255.0,1.0,0.0005267808371417744,99.99996207178381,,,False,False,True,corpus
絿,qiú,urgent; pressing,Corpus/General Extension,14256.0,1.0,0.0005267808371417744,99.9999621244619,,,False,False,True,corpus
蛷,qiú,,Corpus/General Extension,14257.0,1.0,0.0005267808371417744,99.99996217713999,,,False,False,True,corpus
浀,qū,,Corpus/General Extension,14258.0,1.0,0.0005267808371417744,99.99996222981808,,,False,False,True,corpus
駆,qū,,Corpus/General Extension,14259.0,1.0,0.0005267808371417744,99.99996228249617,,,False,False,True,corpus
敺,qū,,Corpus/General Extension,14260.0,1.0,0.0005267808371417744,99.99996233517426,,,False,False,True,corpus
斪,qú,,Corpus/General Extension,14261.0,1.0,0.0005267808371417744,99.99996238785235,,,False,False,True,corpus
葋,qú,,Corpus/General Extension,14262.0,1.0,0.0005267808371417744,99.99996244053044,,,False,False,True,corpus
鸜,qú,,Corpus/General Extension,14263.0,1.0,0.0005267808371417744,99.99996249320853,,,False,False,True,corpus
竬,qǔ,,Corpus/General Extension,14264.0,1.0,0.0005267808371417744,99.99996254588662,,,False,False,True,corpus
閴,qù,,Corpus/General Extension,14265.0,1.0,0.0005267808371417744,99.99996259856471,,,False,False,True,corpus
峑,quān,,Corpus/General Extension,14266.0,1.0,0.0005267808371417744,99.9999626512428,,,False,False,True,corpus
湶,quán,,Corpus/General Extension,14267.0,1.0,0.0005267808371417744,99.99996270392089,,,False,False,True,corpus
搼,quán,,Corpus/General Extension,14268.0,1.0,0.0005267808371417744,99.99996275659898,,,False,False,True,corpus
瑔,quán,jade; shell,Corpus/General Extension,14269.0,1.0,0.0005267808371417744,99.99996280927706,,,False,False,True,corpus
跧,quán,to curl up; to crouch,Corpus/General Extension,14270.0,1.0,0.0005267808371417744,99.99996286195515,,,False,False,True,corpus
巏,quán,,Corpus/General Extension,14271.0,1.0,0.0005267808371417744,99.99996291463324,,,False,False,True,corpus
甽,zhèn,"drain between fields, irrigation",Corpus/General Extension,14272.0,1.0,0.0005267808371417744,99.99996296731133,,,False,False,True,corpus
牶,quàn,,Corpus/General Extension,14273.0,1.0,0.0005267808371417744,99.99996301998942,,,False,False,True,corpus
埆,què,(of land) barren; stony,Corpus/General Extension,14274.0,1.0,0.0005267808371417744,99.99996307266751,,,False,False,True,corpus
趞,què,,Corpus/General Extension,14275.0,1.0,0.0005267808371417744,99.9999631253456,,,False,False,True,corpus
鵲,què,,Corpus/General Extension,14276.0,1.0,0.0005267808371417744,99.99996317802369,,,False,False,True,corpus
囕,lǎn,,Corpus/General Extension,14277.0,1.0,0.0005267808371417744,99.99996323070178,,,False,False,True,corpus
躟,ráng,,Corpus/General Extension,14278.0,1.0,0.0005267808371417744,99.99996328337987,,,False,False,True,corpus
譲,ràng,,Corpus/General Extension,14279.0,1.0,0.0005267808371417744,99.99996333605796,,,False,False,True,corpus
紉,rèn,,Corpus/General Extension,14280.0,1.0,0.0005267808371417744,99.99996338873605,,,False,False,True,corpus
訒,rèn,,Corpus/General Extension,14281.0,1.0,0.0005267808371417744,99.99996344141414,,,False,False,True,corpus
絍,rèn,to weave; to lay warp for weaving,Corpus/General Extension,14282.0,1.0,0.0005267808371417744,99.99996349409223,,,False,False,True,corpus
腍,rèn,be satiated; cooked; good-tasting,Corpus/General Extension,14283.0,1.0,0.0005267808371417744,99.99996354677032,,,False,False,True,corpus
芿,rèng,weeds that regrow from cut-down roots,Corpus/General Extension,14284.0,1.0,0.0005267808371417744,99.9999635994484,,,False,False,True,corpus
囸,rì,,Corpus/General Extension,14285.0,1.0,0.0005267808371417744,99.9999636521265,,,False,False,True,corpus
嫆,róng,,Corpus/General Extension,14286.0,1.0,0.0005267808371417744,99.99996370480459,,,False,False,True,corpus
嵤,róng,,Corpus/General Extension,14287.0,1.0,0.0005267808371417744,99.99996375748267,,,False,False,True,corpus
傇,rǒng,,Corpus/General Extension,14288.0,1.0,0.0005267808371417744,99.99996381016076,,,False,False,True,corpus
媃,róu,,Corpus/General Extension,14289.0,1.0,0.0005267808371417744,99.99996386283885,,,False,False,True,corpus
蝚,róu,,Corpus/General Extension,14290.0,1.0,0.0005267808371417744,99.99996391551694,,,False,False,True,corpus
帤,rú,,Corpus/General Extension,14291.0,1.0,0.0005267808371417744,99.99996396819503,,,False,False,True,corpus
蒘,rú,,Corpus/General Extension,14292.0,1.0,0.0005267808371417744,99.99996402087312,,,False,False,True,corpus
曘,rú,color of the sun; dark,Corpus/General Extension,14293.0,1.0,0.0005267808371417744,99.99996407355121,,,False,False,True,corpus
杁,rù,,Corpus/General Extension,14294.0,1.0,0.0005267808371417744,99.9999641262293,,,False,False,True,corpus
鳰,rù,,Corpus/General Extension,14295.0,1.0,0.0005267808371417744,99.99996417890739,,,False,False,True,corpus
縟,rù,,Corpus/General Extension,14296.0,1.0,0.0005267808371417744,99.99996423158548,,,False,False,True,corpus
偄,ruǎn,,Corpus/General Extension,14297.0,1.0,0.0005267808371417744,99.99996428426357,,,False,False,True,corpus
腝,ní,,Corpus/General Extension,14298.0,1.0,0.0005267808371417744,99.99996433694166,,,False,False,True,corpus
蜹,ruì,,Corpus/General Extension,14299.0,1.0,0.0005267808371417744,99.99996438961975,,,False,False,True,corpus
閏,rùn,,Corpus/General Extension,14300.0,1.0,0.0005267808371417744,99.99996444229784,,,False,False,True,corpus
渃,ruò,,Corpus/General Extension,14301.0,1.0,0.0005267808371417744,99.99996449497593,,,False,False,True,corpus
焫,ruò,,Corpus/General Extension,14302.0,1.0,0.0005267808371417744,99.99996454765402,,,False,False,True,corpus
摋,sà,,Corpus/General Extension,14303.0,1.0,0.0005267808371417744,99.9999646003321,,,False,False,True,corpus
馺,sà,,Corpus/General Extension,14304.0,1.0,0.0005267808371417744,99.9999646530102,,,False,False,True,corpus
毢,sāi,,Corpus/General Extension,14305.0,1.0,0.0005267808371417744,99.99996470568828,,,False,False,True,corpus
顋,sāi,,Corpus/General Extension,14306.0,1.0,0.0005267808371417744,99.99996475836637,,,False,False,True,corpus
僿,sài,"small, minute; lacking sincerity",Corpus/General Extension,14307.0,1.0,0.0005267808371417744,99.99996481104446,,,False,False,True,corpus
矂,sào,,Corpus/General Extension,14308.0,1.0,0.0005267808371417744,99.99996486372255,,,False,False,True,corpus
洓,sè,,Corpus/General Extension,14309.0,1.0,0.0005267808371417744,99.99996491640064,,,False,False,True,corpus
銫,sè,,Corpus/General Extension,14310.0,1.0,0.0005267808371417744,99.99996496907873,,,False,False,True,corpus
澁,sè,,Corpus/General Extension,14311.0,1.0,0.0005267808371417744,99.99996502175682,,,False,False,True,corpus
懎,sè,,Corpus/General Extension,14312.0,1.0,0.0005267808371417744,99.99996507443491,,,False,False,True,corpus
轖,sè,leather top of a cart,Corpus/General Extension,14313.0,1.0,0.0005267808371417744,99.999965127113,,,False,False,True,corpus
